id,equipment_id,tenant_id,computed_at,health_index,iso_score,trend_score,correlation_score,uptime_score,crest_factor,kurtosis,drms_dt,iso_grade,vel_rms_avg,vel_rms_max,predicted_days_to_service,predicted_failure_mode,operating_hours,operating_state,notes,created_at,hi_iso_component,hi_trend_component,hi_correlation_component,hi_uptime_component
2636,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-04-06,66.6,,,,,1.546,1.704,,B,6.82,,,,,RUNNING,,2026-04-02 07:26:52.387731,82.9,0,100,89.9
2640,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-04-07,88.8,,,,,1.138,2.501,,B,5.519,,,,,RUNNING,,2026-04-02 07:27:10.561295,84.2,80.4,100,100
2642,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-04-08,89.2,,,,,1,3,,B,5.505,,,,,RUNNING,,2026-04-02 07:27:10.572392,79.8,80,100,10.7
2794,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-03,83.4,,,,,1.101,2.797,,C,7.794,,,,,RUNNING,,2026-04-02 09:46:44.165154,72.8,77,100,100
2795,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-04,84.5,,,,,1.082,1.966,,C,7.665,,,,,RUNNING,,2026-04-02 09:46:55.382711,73.2,80.9,100,100
2796,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-05,69.5,,,,,1.156,14.25,,C,7.672,,,,,RUNNING,,2026-04-02 09:47:09.967777,73.9,100,0,100
2797,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-06,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:47:30.85474,,,,
2798,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-07,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:47:40.560806,,,,
2799,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-08,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:47:52.314055,,,,
2800,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-09,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:48:02.735416,,,,
2801,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-10,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:48:15.974262,,,,
2953,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-09,62.1,,,,,1.259,1.913,,C,9.829,,,,,RUNNING,,2026-04-02 10:03:59.257207,70.7,0,100,91.9
2954,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-10,78.6,,,,,1.039,3.289,,C,11.55,,,,,RUNNING,,2026-04-02 10:04:22.881705,60.7,77.4,100,100
2955,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-11,78.1,,,,,1.036,2.753,,C,11.692,,,,,RUNNING,,2026-04-02 10:04:38.482692,60.3,76,100,100
2956,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-12,77.5,,,,,1.05,4.479,,C,11.818,,,,,RUNNING,,2026-04-02 10:04:38.488586,59.9,77.9,95.2,100
2957,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-13,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 10:04:50.729061,,,,
2958,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-14,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 10:05:00.526738,,,,
2959,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-15,81.6,,,,,1,3,,A,0.582,,,,,RUNNING,,2026-04-02 10:05:10.749074,100,80,100,10.7
2960,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-16,77.9,,,,,1.028,2.053,,C,11.965,,,,,RUNNING,,2026-04-02 10:05:23.689638,59.4,76.7,100,100
2961,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-17,78.2,,,,,1.025,2.157,,C,11.999,,,,,RUNNING,,2026-04-02 10:05:54.271237,59.3,77.8,100,100
2652,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-06-26,83.4,,,,,1.044,2.131,,C,8.831,,,,,RUNNING,,2026-04-02 07:28:52.336191,69.4,82.4,100,100
2654,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-06-27,85.2,,,,,1.489,1.027,,B,6.636,,,,,RUNNING,,2026-04-02 07:29:11.731314,87.4,100,100,35
2656,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-06-28,90.3,,,,,1.919,1.582,,B,5.528,,,,,RUNNING,,2026-04-02 07:29:11.749417,93.1,100,100,53.8
2657,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-06-29,65.7,,,,,1.339,1.765,,B,7.515,,,,,RUNNING,,2026-04-02 07:29:22.932089,78.5,0,100,95.4
2659,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-06-30,81.5,,,,,1.065,2.107,,C,9.268,,,,,RUNNING,,2026-04-02 07:29:40.702371,68.1,77.2,100,100
2661,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-07-01,85,,,,,1.088,2.104,,C,9.618,,,,,RUNNING,,2026-04-02 07:30:05.240755,66.9,92.7,100,100
2663,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-07-02,84.9,,,,,1.113,3.733,,C,9.236,,,,,RUNNING,,2026-04-02 07:30:27.293471,68.2,90.4,100,100
2802,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-11,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:48:27.204993,,,,
2803,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-12,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:48:38.652884,,,,
2804,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-13,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:48:48.594157,,,,
2805,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-14,65.6,,,,,1.546,1.979,,B,6.646,,,,,RUNNING,,2026-04-02 09:48:59.000327,83.3,0,100,82.2
2806,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-15,85,,,,,1.049,2.461,,C,7.55,,,,,RUNNING,,2026-04-02 09:49:11.143458,73.6,82.1,100,100
2807,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-16,81.2,,,,,1.091,5.023,,C,7.597,,,,,RUNNING,,2026-04-02 09:49:21.339014,73.4,75.4,89.8,100
2808,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-17,84.2,,,,,1.052,3.043,,C,7.744,,,,,RUNNING,,2026-04-02 09:49:50.709171,72.9,80,100,100
2809,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-18,83.7,,,,,1.072,3.496,,C,7.805,,,,,RUNNING,,2026-04-02 09:50:00.832316,72.7,78.3,100,100
2810,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-19,69.2,,,,,1.173,15.379,,C,7.929,,,,,RUNNING,,2026-04-02 09:50:16.262865,73,100,0,100
2811,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-20,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:50:29.161924,,,,
2812,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-21,66,,,,,1.435,1.783,,B,6.822,,,,,RUNNING,,2026-04-02 09:50:42.270009,82.5,0,100,86.4
2813,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-22,82.2,,,,,1.084,3.27,,C,8.274,,,,,RUNNING,,2026-04-02 09:50:54.699163,71.2,75,100,100
2814,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-23,81.7,,,,,1.077,3.254,,C,8.524,,,,,RUNNING,,2026-04-02 09:51:06.692375,70.4,74,100,100
2815,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-24,82.4,,,,,1.056,2.731,,C,8.603,,,,,RUNNING,,2026-04-02 09:51:19.549103,70.2,77.4,100,100
2816,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-25,82.2,,,,,1.048,2.636,,C,8.679,,,,,RUNNING,,2026-04-02 09:51:31.666107,69.9,76.9,100,100
2817,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-26,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:51:41.484909,,,,
2818,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-27,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:51:49.573543,,,,
2819,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-28,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:52:00.294236,,,,
2820,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-29,65.3,,,,,1.352,1.512,,B,7.178,,,,,RUNNING,,2026-04-02 09:52:10.265307,81.5,0,100,85
2821,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-09-30,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:52:10.270595,,,,
2822,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-01,65.2,,,,,1.308,1.423,,B,7.122,,,,,RUNNING,,2026-04-02 09:52:20.446218,82,0,100,82.9
2823,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-02,65,,,,,1.355,1.379,,B,7.172,,,,,RUNNING,,2026-04-02 09:52:20.451673,82.1,0,100,80.8
2824,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-03,83.7,,,,,2.106,2.088,,A,2.04,,,,,RUNNING,,2026-04-02 09:52:20.456948,100,44,100,84.3
2825,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-04,66,,,,,1.343,1.89,,B,7.466,,,,,RUNNING,,2026-04-02 09:52:20.461956,77.5,0,100,100
2826,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-05,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:52:20.46682,,,,
2827,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-06,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:52:29.97283,,,,
2828,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-07,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:52:39.783525,,,,
2829,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-08,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:52:52.325733,,,,
2830,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-09,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:53:05.030108,,,,
2831,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-10,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:53:15.667696,,,,
2832,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-11,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:53:26.487041,,,,
2833,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-12,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:53:37.995424,,,,
2834,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-13,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:53:47.88736,,,,
2835,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-14,66,,,,,1.379,1.459,,B,7.145,,,,,RUNNING,,2026-04-02 09:53:57.153863,81.4,0,100,89.9
2836,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-15,65.5,,,,,1.375,1.493,,B,6.933,,,,,RUNNING,,2026-04-02 09:54:05.575513,82.7,0,100,82.9
2837,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-16,66.1,,,,,1.365,1.356,,B,7.027,,,,,RUNNING,,2026-04-02 09:54:05.586473,82.5,0,100,87.1
2838,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-17,65.6,,,,,1.442,1.219,,B,6.979,,,,,RUNNING,,2026-04-02 09:54:05.602057,83.7,0,100,80.8
2839,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-18,77.7,,,,,1.703,1.37,,B,5.881,,,,,RUNNING,,2026-04-02 09:54:05.617734,91.6,34.8,100,82.2
2840,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-19,66.2,,,,,1.362,1.89,,B,7.505,,,,,RUNNING,,2026-04-02 09:54:05.627607,78.1,0,100,100
2841,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-20,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:54:17.710526,,,,
2842,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-21,64.4,,,,,1.385,1.661,,B,7.436,,,,,RUNNING,,2026-04-02 09:54:28.626837,79.9,0,100,82.9
2422,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-01-08,90.9,,,,,1.411,1.787,,A,1.514,,,,,RUNNING,,2026-04-02 07:05:45.614939,100,63.5,100,100
2423,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-01-09,87.1,,,,,3.055,8.4,,A,1.789,,,,,RUNNING,,2026-04-02 07:05:45.631019,100,84.6,55.2,99.6
2424,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-01-10,88.6,,,,,2.17,1.781,,B,4.155,,,,,RUNNING,,2026-04-02 07:05:45.657484,96.1,60.4,100,100
2425,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-01-11,88.9,,,,,1.558,2.349,,A,1.756,,,,,RUNNING,,2026-04-02 07:05:45.670187,100,55.7,100,100
2666,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-07-03,83.7,,,,,1.075,3.017,,C,9.047,,,,,RUNNING,,2026-04-02 07:30:39.510213,68.8,84.6,100,100
2843,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-22,65.6,,,,,1.419,1.294,,B,7.049,,,,,RUNNING,,2026-04-02 09:54:28.636636,83,0,100,82.9
2844,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-23,65.1,,,,,1.454,1.387,,B,7.177,,,,,RUNNING,,2026-04-02 09:54:28.645703,82,0,100,82.2
2845,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-24,85.4,,,,,2.529,3.277,,A,1.875,,,,,RUNNING,,2026-04-02 09:54:28.656473,100,51.9,100,82.9
2846,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-25,68.6,,,,,1.533,1.151,,B,6.89,,,,,RUNNING,,2026-04-02 09:54:28.665629,83.9,0,100,100
2847,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-26,65.1,,,,,1.297,1.878,,B,7.365,,,,,RUNNING,,2026-04-02 09:54:41.18817,79.3,0,100,89.2
2848,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-27,64.7,,,,,1.287,1.663,,B,7.276,,,,,RUNNING,,2026-04-02 09:54:41.196544,80.6,0,100,82.9
2849,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-28,64.2,,,,,1.272,1.657,,B,7.389,,,,,RUNNING,,2026-04-02 09:54:41.205757,80.2,0,100,80.8
2850,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-29,64.4,,,,,1.273,1.662,,B,7.424,,,,,RUNNING,,2026-04-02 09:54:41.216821,80,0,100,82.9
2851,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-30,64.4,,,,,1.34,1.462,,B,7.344,,,,,RUNNING,,2026-04-02 09:54:41.225979,81,0,100,80.1
2852,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-10-31,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 09:54:41.237126,,,,
2853,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-01,89.4,,,,,1.598,1.871,,A,0.764,,,,,RUNNING,,2026-04-02 09:54:57.68019,100,83.6,100,56.5
2854,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-02,67.5,,,,,1.406,1.315,,B,7.219,,,,,RUNNING,,2026-04-02 09:54:57.692121,81.5,0,100,99.6
2855,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-03,65.1,,,,,1.348,1.459,,B,7.312,,,,,RUNNING,,2026-04-02 09:55:11.97284,81,0,100,85
2856,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-04,64.8,,,,,1.373,1.687,,B,7.53,,,,,RUNNING,,2026-04-02 09:55:11.980976,79.2,0,100,87.1
2857,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-05,63.9,,,,,1.306,1.596,,B,7.551,,,,,RUNNING,,2026-04-02 09:55:11.993125,79.6,0,100,80.8
2858,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-06,64.6,,,,,1.323,1.537,,B,7.527,,,,,RUNNING,,2026-04-02 09:55:12.02048,79.6,0,100,85
2859,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-07,65.6,,,,,1.406,1.238,,B,7.113,,,,,RUNNING,,2026-04-02 09:55:12.03709,82.9,0,100,82.9
2860,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-08,65.1,,,,,1.311,1.282,,B,7.333,,,,,RUNNING,,2026-04-02 09:55:12.050708,81.7,0,100,82.9
2861,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-09,64.1,,,,,1.284,1.659,,B,7.709,,,,,RUNNING,,2026-04-02 09:55:12.083516,78.4,0,100,85
2862,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-10,64.3,,,,,1.25,1.667,,B,7.64,,,,,RUNNING,,2026-04-02 09:55:12.094477,78.7,0,100,85.7
2863,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-11,64.1,,,,,1.264,1.661,,B,7.704,,,,,RUNNING,,2026-04-02 09:55:12.103894,78.6,0,100,84.3
2864,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2025-11-12,30,,,,,,,,-,,,,,,OFFLINE,,2026-04-02 09:55:12.113612,,,,
2962,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-18,79.3,,,,,1.047,3.368,,C,12.154,,,,,RUNNING,,2026-04-02 10:06:26.698477,58.8,83,100,100
2963,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-19,77.8,,,,,1.02,2.351,,C,12.229,,,,,RUNNING,,2026-04-02 10:06:37.143155,58.5,77.6,100,100
2964,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-20,75.9,,,,,1.042,4.737,,C,12.316,,,,,RUNNING,,2026-04-02 10:06:50.363539,58.3,76.4,92.6,100
2965,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-21,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 10:07:01.476051,,,,
2966,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-22,57,,,,,1.295,1.655,,C,13.687,,,,,RUNNING,,2026-04-02 10:07:13.503909,61.1,0,100,83.6
2967,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-23,70.7,,,,,1.026,3.132,,C,17.306,,,,,RUNNING,,2026-04-02 10:07:22.875895,42.2,75.3,100,100
2968,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-24,67.3,,,,,1.036,2.548,,C,17.88,,,,,RUNNING,,2026-04-02 10:07:33.69306,40.4,64.7,100,100
2969,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-25,66.5,,,,,1.044,2.916,,D,18.72,,,,,RUNNING,,2026-04-02 10:07:33.71118,38.6,64.1,100,100
2970,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-26,65.5,,,,,1.049,2.738,,D,19.516,,,,,RUNNING,,2026-04-02 10:07:46.507472,37,63,100,100
2971,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-27,78.5,,,,,1.19,2.54,,C,17.862,,,,,RUNNING,,2026-04-02 10:07:59.669135,47.3,100,100,96.8
2972,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-02-28,30,,,,,,,,-,,,,,,PARTIAL,,2026-04-02 10:08:11.383402,,,,
2973,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-03-01,52,,,,,1.219,1.775,,C,17.69,,,,,RUNNING,,2026-04-02 10:08:23.103209,50,0,100,80.1
2974,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-03-02,56.2,,,,,1.051,1.726,,D,22.387,,,,,RUNNING,,2026-04-02 10:08:35.093676,31.2,35,100,100
2975,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-03-03,47.7,,,,,1.094,2.17,,D,25.135,,,,,RUNNING,,2026-04-02 10:08:45.473669,25.8,9.5,100,100
2976,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-03-04,41.5,,,,,1.095,1.844,,D,29.939,,,,,RUNNING,,2026-04-02 10:09:08.96867,16.2,0,100,100
2977,73,b2c3d4e5-f6a7-8901-bcde-f12345678901,2026-03-05,47.6,,,,,1.396,2.563,,D,24.317,,,,,RUNNING,,2026-04-02 10:09:32.407437,33.2,0,100,95.4
